customer_id,full_name,email,phone,birth_date,country,signup_date,loyalty_tier
6486,Thibault Le Gall,thibault.le.gall@outlook.com,0099654662,1982-02-09,DE,2024-04-13,or
6487,Élise Pelletier,élise.pelletier@gmail.com,+33756002230,17/03/1943,be,15/05/2022,argent
6488,  ALFRED GUICHARD DU BERNIER  ,alfred.guichard.du.bernier@yahoo.fr,+33890418280,31-10-1970,ch,2023-05-29,platine
6489,Océane Perret,océane.perret@gmail.com,?,25-12-1938,DE,2024-07-04,platine
6490,Marc de Millet,marc.de.millet@ gmail.com,44.20.22.48.20,06/04/1946,ch,23/12/2022,N/A
6491,Nathalie Aubert-Ramos,nathalie.aubert-ramos@yahoo.fr,0003118026,04/01/1941,fr,12/02/2025,argent
6492,Chantal-Julie Rivière,chantal-julie.rivière@hotmail.fr,,1981-01-16,Suisse,2025-10-18,
6493,Charlotte Peron Le Hoareau,charlotte.peron.le.hoareau@hotmail.fr,0033834103414,15/06/2007,GERMANY,10/03/2022,or
6494,Raymond Duval,raymond.duvalgmail.com,0033325179044,15/01/1944,Belgique,2023-12-22,platine
6495,Maryse du Martin,NULL,+33487831031,30/08/1978,US,13/01/2023,platine
6496,Nath Maillard,nath.maillardgmail.com,0033940740337,29-04-1959,Francia,2023-01-19,GOLD
6497,Stéphanie Bernard de la Hoarau,stéphanie.bernard.de.la.hoarau@yahoo.fr,0033264106032,1981-05-11,BELGIQUE,09/11/2023,platine
6498,Marine Rey,marine.rey@outlook.com,0001089654,31/03/2006,GERMANY,2023-10-04,or
6499,Émile Lebrun,,0033474867948,30-08-1952,BELGIQUE,13/08/2023,or
6500,Bertrand Breton,bertrand.breton@yahoo.fr,+33222190533,26-12-2003,USA,20/05/2026,platine
6501,Laurence-Astrid Boucher,laurence-astrid.boucher@gmail.com,unknown,17/08/1980,USA,21/10/2022,or
6502,Danielle Lemonnier ,danielle.lemonniergmail.com,0033984128655,22-08-1944,Etats-Unis,2025-10-05,or
6503,Gilles Hoarau ,gilles.hoarau@outlook.com,unknown,19-11-1998,Francia,24/03/2024,platine
6504,Éleonore Samson ,,0047213074,27/08/1965,Etats-Unis,28/05/2022,bronze
6505,Adrien-Antoine Blanc,adrien-antoine.blanc@yahoo.fr,null,19-02-1972,DE,2022-01-19,argent
6506,Adrien Lesage,adrien.lesage@outlook.com,0033583737927,03-02-1995,US,2023-03-01,n/a
6507,Camille Fabre,camille.fabre@hotmail.fr,,21/11/1991,Etats-Unis,2024-02-27,argent
6508,Sophie Maurice Le Joly,sophie.maurice.le.joly@hotmail.fr,0033376501676,28/10/1942,Belgique,13/02/2024,platine
6509,Gilbert Lelievre,gilbert.lelièvre@hotmail.fr,+33758682405,1968-01-17,Francia,29/01/2022,bronze
6510,Denis-Jacques Michaud,denis-jacques.michaud@gmail.com,,27/10/1978,be,23/05/2023,bronze
6511,Sabine-Adelaïde Lemoine,sabine-adélaïde.lemoine@gmail.com,0033397871375,21-07-1978,États-Unis,31/05/2022,or
6512,Bernard Navarro,bernard.navarro@gmail.com,0078692855,1899-05-20,Francia,2025-02-14,platine
6513,Laetitia Joseph ,laetitia.joseph@gmail.com,0002891416,16/07/1954,DE,2025-03-20,
6514,Alphonse Thibault Le Blanc ,alphonse.thibault.le.blancgmail.com,01.48.11.60.40,08/05/1990,fr,12/08/2024,bronze
6515,Astrid Guyot ,astrid.guyot@yahoo.fr,,13/01/1967,Allemagne,14/04/2022,bronze
6516,Élisabeth Chartier ,élisabeth.chartiergmail.com,0040672007,31/01/2000,be,05/05/2024,argent
6517,Gabriel Schmitt-Berthelot ,gabriel.schmitt-berthelot@outlook.com,37.61.85.18.60,2010-03-12,GERMANY,2022-08-10,or
6518,Christine Mercier ,christine.mercier@gmail.com,unknown,21-08-1968,FRANCE,18/05/2023,argent
6519,Isaac Lejeune Le Masson,isaac.lejeune.le.massongmail.com,+33317310967,10/12/1942,Allemagne,2024-05-08,or
6520,Alexandrie Perrot-Thibault ,-,n/a,20-09-1991,USA,06/04/2026,platine
6521,Martin Laurent,martin.laurent@hotmail.fr,NULL,24/06/1987,Francia,2026-03-18,argent
6522,Gilles Blondel ,gilles.blondel@yahoo.fr,0053405089,2004-08-12,SUISSE,2025-08-01,or
6523,Alexandrie Fabre,alexandrie.fabre@hotmail.fr,07.45.55.34.70,30/03/1978,United States,22/08/2025,bronze
6524,Theodore Le Leleu,théodore.le.leleu@yahoo.fr,0064563391,1899-05-20,US,2024-01-09,bronze
6525,Honore Bonnet ,honoré.bonnet@yahoo.fr,+33289931608,24/12/1979,CH,26/12/2025,bronze
6526,Lucy Labbe du Gerard,lucy.labbé.du.gérard@hotmail.fr,NULL,17/01/1944,FRANCE,06/09/2022,n/a
6527,Amelie Giraud-Laine,amélie.giraud-laine@hotmail.fr,0092909304,01-01-1984,États-Unis,03/04/2025,bronze
6528,Isaac Boutin ,isaac.boutin@hotmail.fr,0033519358374,2031-01-15,US,05/08/2024,platine
6529,Alexandre Legendre,alexandre.legendre@gmail.com,0033692105336,23-06-1939,États-Unis,2025-06-07,argent
6530,Édouard-Zacharie Lefort,édouard-zacharie.lefort@outlook.com,0033109567975,17-11-1983,Allemagne,2023-11-03,argent
6531,Yves Blondel de la Gomez ,yves.blondel.de.la.gomez@outlook.com,69.40.86.54.20,09/01/1955,États-Unis,22/02/2023,argent
6532,Roger-Remy Klein ,roger-rémy.klein@yahoo.fr,+33325737553,1987-06-11,ch,10/02/2025,platine
6533,Henri Prevost ,henri.prévost@hotmail.fr,+33480957394,20-04-2004,FR,2025-02-08,bronze
6534,Thierry Gosselin,thierry.gosselin@ gmail.com,0083750566,1899-05-20,Belgique,29/03/2022,argent
6535,Guy Berthelot ,guy.berthelot@ gmail.com,91.16.33.19.40,1991-07-12,US,2022-08-13,or
6536,Gilles Begue ,gilles.bègue@hotmail.fr,null,17-04-1959,Belgique,2021-12-29,or
6537,Louise Morvan de Leroux ,louise.morvan.de.leroux@yahoo.fr,n/a,1945-03-28,SUISSE,2023-05-31,argent
6538,Pierre Benard,pierre.benardgmail.com,0053814474,28/02/2007,Suisse,2023-01-17,argent
6539,Olivie du Jacquet,olivie.du.jacquet@yahoo.fr,?,19/08/1986,SUISSE,08/09/2023,platine
6540,Marcel Marin,marcel.marin@yahoo.fr,0097168157,1999-06-29,États-Unis,18/07/2022,unknown
6541,Gerard Besnard du Gilles ,gérard.besnard.du.gillesgmail.com,58.00.18.73.10,19/05/1968,de,14/04/2023,platine
6542,Roland-Maurice Lebon,roland-maurice.lebon@ gmail.com,02.43.65.24.00,11/06/1997,US,25/06/2023,argent
6543,Jeanne Potier ,jeanne.potier@outlook.com,+33844683414,17-05-1981,BELGIQUE,2023-10-03,
6544,Nathalie Aubert-Ramos,nathalie.aubert-ramos@yahoo.fr,0003118026,04/01/1941,fr,12/02/2025,argent
6545,Alain Andre ,alain.andre@ gmail.com,NULL,1899-05-20,de,2024-06-17,bronze
6546,Xavier-William Leclercq,xavier-william.leclercq@hotmail.fr,0033169069685,09-08-1995,FRANCE,16/12/2025,platine
6547,Thomas Dubois ,,+33891649837,08-07-1997,fr,29/10/2022,argent
6548,Emmanuel Payet,emmanuel.payet@outlook.com,0033184390552,07/12/1941,be,2026-04-02,argent
6549,Denis Letellier-Pottier ,unknown,0044249363,19-02-1993,fr,2022-04-16,bronze
6550,Gerard-Julien Robert,gérard-julien.robert@gmail.com,n/a,19/01/1988,France,26/09/2025,or
6551,Christelle Leroy ,christelle.leroy@yahoo.fr,0033182852332,1982-01-11,FR,2026-07-28,bronze
6552,Frederic Mary,frédéric.mary@outlook.com,31.21.98.04.10,06-02-1984,États-Unis,2024-05-07,argent
6553,Susanne Lambert de la Delannoy,susanne.lambert.de.la.delannoy@gmail.com,0033968335570,1959-06-09,CH,2025-09-22,bronze
6554,Denis Leblanc ,,0066248132,1899-05-20,CH,09/11/2024,platine
6555,Helene Bernier-Jourdan ,hélène.bernier-jourdangmail.com,+33665800439,26-10-1977,Belgique,2026-01-25,or
6556,Marianne de la Alexandre ,marianne.de.la.alexandre@outlook.com,+33044509286,14/09/1990,fr,2026-02-07,bronze
6557,Yves Blondel de la Gomez ,yves.blondel.de.la.gomez@outlook.com,69.40.86.54.20,09/01/1955,États-Unis,22/02/2023,argent
6558,Alphonse Prevost,alphonse.prévost@hotmail.fr,0033805525782,1978-10-24,ch,22/05/2024,bronze
6559,Catherine Navarro ,catherine.navarro@hotmail.fr,0033147621236,18-05-1996,France,11/10/2025,platine
6560,Dorothee Roux ,NULL,0001367492,1944-07-10,ch,26/12/2024,bronze
6561,Christine Fernandez,christine.fernandez@yahoo.fr,64.95.78.23.20,19-06-1990,be,17/08/2024,platine
6562,Monique Noël ,monique.noël@yahoo.fr,+33605384444,1950-05-23,Suisse,2025-11-30,bronze
6563,Theodore Clement de Schneider ,théodore.clément.de.schneider@yahoo.fr,,1944-04-22,de,31/10/2021,platine
6564,Isaac Boutin ,isaac.boutin@hotmail.fr,0033519358374,2031-01-15,US,05/08/2024,platine
6565,Susanne Gillet ,NULL,+33347509889,04/10/1959,BELGIQUE,06/04/2024,bronze
6566,Sophie Morin-Pascal,sophie.morin-pascal@gmail.com,0087447017,1956-10-14,SUISSE,2022-09-10,platine
6567,Sophie-Jeannine Baron ,sophie-jeannine.baron@hotmail.fr,85.48.33.09.50,14-07-1948,fr,05/04/2024,bronze
6568,Sebastien Gauthier,sébastien.gauthier@gmail.com,+33605779806,14-07-1944,Belgique,2025-10-15,platine
6569,Susanne Lambert de la Delannoy ,susanne.lambert.de.la.delannoy@gmail.com,0033968335570,1959-06-09,CH,2025-09-22,bronze
6570,Rene Noël ,rené.noël@outlook.com,89.84.97.49.90,1899-05-20,États-Unis,2023-12-19,bronze
6571,Suzanne Lambert-Gros,suzanne.lambert-gros@hotmail.fr,0001071261,1949-10-12,US,2023-06-30,unknown
6572,Ines Lebrun,inès.lebrun@gmail.com,N/A,1970-04-29,de,2022-09-16,or
6573,Éric Breton ,éric.breton@yahoo.fr,0033552510505,05/12/1967,US,16/10/2022,or
6574,Astrid Caron ,astrid.caron@hotmail.fr,0033375365968,1990-07-04,de,17/12/2021,or
